masterId,parentId,itemGuid,Item,Sales Category,Item tags,Deferred,Qty sold,Avg. price,Avg. item price (not incl. mods),Item COGS,Gross sales,Discount amount,Refund amount,Void amount,Net sales,COGS,Gross profit,Gross margin (%),Tax,Waste count,Waste amount
"",,,,,,,5851.0,8.32,7.80,,48699.30,614.75,0.0,144.20,48084.55,,,,4181.65,0.0,0.0
400000005016435301,400000005016425582,c4464422-b60f-46cb-9cdc-f1aee0108a36,Large Kimchi Fry,Food,[],false,261.0,13.64,11.00,,3560.5,52.0,0.0,11.0,3508.5,,,,297.97,0.0,0.0
400000005016435303,400000005016425582,06af090d-dfec-4bb5-be16-42e7f5bde29b,Small Kimchi Fry,Food,[],false,354.0,9.65,8.00,,3415.0,63.25,0.0,0.0,3351.75,,,,284.39,0.0,0.0
400000005016435305,400000005016425582,e216a4df-b696-4c10-b08e-a0d64c2d4e45,Large Plain Fry,Food,[],false,44.0,6.38,6.00,,280.5,6.0,0.0,0.0,274.5,,,,23.36,0.0,0.0
400000005016435307,400000005016425582,37f85d67-424e-4320-98f1-892e08cac347,Small Plain Fry,Food,[],false,88.0,4.10,4.00,,361.0,18.5,0.0,0.0,342.5,,,,29.11,0.0,0.0
400000005016435309,400000005016425582,acffddd8-08b8-4cec-af00-cf9e308392fc,Spring Rolls,Food,[],false,123.0,6.53,6.50,,803.5,6.5,0.0,0.0,797.0,,,,67.51,0.0,0.0
400000005016435313,400000005016425582,af231502-25f8-4a29-87c8-4ef41c10e246,Calamari App,Food,[],false,14.0,18.07,18.00,,253.0,0.0,0.0,18.0,253.0,,,,21.51,0.0,0.0
400000005016435317,400000005016425582,bbdec03e-9fba-4cb5-9102-f8e066a79a4c,Fritter App,Food,[],false,23.0,6.63,6.50,,152.5,0.0,0.0,0.0,152.5,,,,12.92,0.0,0.0
400000005016435319,400000005016425582,8fe98cba-be53-450d-b257-c962f67d7789,Children's Popcorn Chicken,Food,[],false,65.0,5.97,5.95,,387.75,23.84,0.0,5.95,363.91,,,,31.12,0.0,0.0
400000005016435321,400000005016425582,d0759de4-06f5-499b-bfe8-ab80c6bf88fb,Adult Popcorn Chicken,Food,[],false,41.0,9.05,8.95,,370.95,26.87,0.0,0.0,344.08,,,,29.24,0.0,0.0
400000005016435323,400000005016425582,14487ae4-73a4-4321-ac69-7b4fba0061ca,Wonton Chips,Food,[],false,13.0,1.50,1.50,,19.5,1.5,0.0,0.0,18.0,,,,1.54,0.0,0.0
